periode,mois,store_id,store_city,product_id,product_name,categorie,chiffre_affaires,marge_brute,taux_marge_pct,nb_transactions,panier_moyen,taux_rupture,taux_surstock,taux_promotion,ca_sous_promo,nb_retours
2025-10,10,S08,Nantes,P002,Riz 1kg,Alimentaire,106784.23,10785.21,10.1,176,606.73,0.203,0.172,0.39,41645.85,31
2025-10,10,S08,Nantes,P003,Pâtes 500g,Alimentaire,126684.16,33824.67,26.7,1413,89.66,0.149,0.095,0.06,7601.05,35
2025-10,10,S08,Nantes,P004,Shampoing,Droguerie,80483.86,34608.06,43.0,775,103.85,0.192,0.086,0.04,3219.35,4
2025-10,10,S08,Nantes,P005,Lessive,Droguerie,1273.05,196.05,15.4,512,2.49,0.246,0.071,0.38,483.76,39
2025-10,10,S08,Nantes,P006,T-shirt homme,Textile,149402.41,30029.88,20.1,83,1800.03,0.081,0.012,0.37,55278.89,36
2025-10,10,S08,Nantes,P007,Jeans,Textile,65510.46,7337.17,11.2,1203,54.46,0.01,0.15,0.21,13757.2,40
2025-10,10,S08,Nantes,P008,Smartphone,Électronique,61223.16,9367.14,15.3,740,82.73,0.019,0.081,0.25,15305.79,28
2025-10,10,S08,Nantes,P009,TV 4K,Électronique,33499.75,13734.9,41.0,459,72.98,0.013,0.007,0.21,7034.95,0
2025-10,10,S08,Nantes,P010,Casque audio,Électronique,60505.04,20329.69,33.6,1001,60.44,0.084,0.152,0.08,4840.4,7
2025-11,11,S01,Paris,P001,Lait demi-écrémé,Alimentaire,90759.9,34942.56,38.5,1173,77.37,0.165,0.174,0.25,22689.97,15
2025-11,11,S01,Paris,P002,Riz 1kg,Alimentaire,42602.64,6134.78,14.4,201,211.95,0.043,0.059,0.14,5964.37,20
2025-11,11,S01,Paris,P003,Pâtes 500g,Alimentaire,105386.56,20866.54,19.8,1080,97.58,0.084,0.127,0.35,36885.3,18
2025-11,11,S01,Paris,P004,Shampoing,Droguerie,84178.52,24832.66,29.5,221,380.9,0.089,0.105,0.04,3367.14,26
2025-11,11,S01,Paris,P005,Lessive,Droguerie,95392.56,29094.73,30.5,478,199.57,0.2,0.025,0.21,20032.44,34
2025-11,11,S01,Paris,P006,T-shirt homme,Textile,60048.87,24980.33,41.6,1454,41.3,0.159,0.129,0.22,13210.75,36
2025-11,11,S01,Paris,P007,Jeans,Textile,46621.65,14499.33,31.1,1034,45.09,0.195,0.029,0.38,17716.23,6
2025-11,11,S01,Paris,P008,Smartphone,Électronique,22497.7,7424.24,33.0,353,63.73,0.247,0.002,0.11,2474.75,33
2025-11,11,S01,Paris,P009,TV 4K,Électronique,124835.3,32956.52,26.4,280,445.84,0.096,0.122,0.17,21222.0,19
2025-11,11,S01,Paris,P010,Casque audio,Électronique,45318.32,7069.66,15.6,132,343.32,0.118,0.005,0.01,453.18,2
2025-11,11,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,60564.26,18714.36,30.9,493,122.85,0.238,0.16,0.24,14535.42,16
2025-11,11,S02,Lyon,P002,Riz 1kg,Alimentaire,15890.92,5069.2,31.9,138,115.15,0.07,0.171,0.16,2542.55,13
2025-11,11,S02,Lyon,P003,Pâtes 500g,Alimentaire,17852.2,4516.61,25.3,131,136.28,0.099,0.041,0.29,5177.14,6
2025-11,11,S02,Lyon,P004,Shampoing,Droguerie,61492.29,26257.21,42.7,182,337.87,0.019,0.123,0.13,7994.0,44
2025-11,11,S02,Lyon,P005,Lessive,Droguerie,53981.28,22132.32,41.0,983,54.91,0.13,0.084,0.1,5398.13,15
2025-11,11,S02,Lyon,P006,T-shirt homme,Textile,12562.39,5414.39,43.1,348,36.1,0.144,0.069,0.33,4145.59,44
2025-11,11,S02,Lyon,P007,Jeans,Textile,30697.15,7336.62,23.9,420,73.09,0.247,0.122,0.38,11664.92,4
2025-11,11,S02,Lyon,P008,Smartphone,Électronique,107768.84,45909.53,42.6,549,196.3,0.067,0.102,0.05,5388.44,41
2025-11,11,S02,Lyon,P009,TV 4K,Électronique,20225.09,3296.69,16.3,402,50.31,0.161,0.129,0.09,1820.26,40
2025-11,11,S02,Lyon,P010,Casque audio,Électronique,145524.41,51806.69,35.6,1183,123.01,0.247,0.054,0.16,23283.91,10
2025-11,11,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,125984.46,30236.27,24.0,1481,85.07,0.224,0.17,0.39,49133.94,43
2025-11,11,S03,Marseille,P002,Riz 1kg,Alimentaire,31862.71,11916.65,37.4,373,85.42,0.176,0.133,0.18,5735.29,29
2025-11,11,S03,Marseille,P003,Pâtes 500g,Alimentaire,40005.28,11001.45,27.5,875,45.72,0.009,0.085,0.36,14401.9,50
2025-11,11,S03,Marseille,P004,Shampoing,Droguerie,145462.71,61530.73,42.3,864,168.36,0.192,0.113,0.4,58185.08,19
2025-11,11,S03,Marseille,P005,Lessive,Droguerie,53888.26,18914.78,35.1,1334,40.4,0.23,0.115,0.35,18860.89,20
2025-11,11,S03,Marseille,P006,T-shirt homme,Textile,40724.54,11932.29,29.3,912,44.65,0.185,0.014,0.12,4886.94,19
2025-11,11,S03,Marseille,P007,Jeans,Textile,112964.56,19091.01,16.9,1118,101.04,0.12,0.111,0.36,40667.24,34
2025-11,11,S03,Marseille,P008,Smartphone,Électronique,121054.42,28447.79,23.5,677,178.81,0.002,0.011,0.25,30263.6,34
2025-11,11,S03,Marseille,P009,TV 4K,Électronique,125162.92,54070.38,43.2,886,141.27,0.233,0.186,0.24,30039.1,2
2025-11,11,S03,Marseille,P010,Casque audio,Électronique,131897.27,32974.32,25.0,1288,102.4,0.028,0.042,0.18,23741.51,32
2025-11,11,S04,Lille,P001,Lait demi-écrémé,Alimentaire,52418.53,22173.04,42.3,1094,47.91,0.038,0.16,0.06,3145.11,49
2025-11,11,S04,Lille,P002,Riz 1kg,Alimentaire,104192.53,34070.96,32.7,295,353.2,0.073,0.185,0.21,21880.43,33
2025-11,11,S04,Lille,P003,Pâtes 500g,Alimentaire,102377.88,15663.82,15.3,870,117.68,0.129,0.097,0.02,2047.56,5
2025-11,11,S04,Lille,P004,Shampoing,Droguerie,52624.24,18892.1,35.9,470,111.97,0.002,0.049,0.3,15787.27,49
2025-11,11,S04,Lille,P005,Lessive,Droguerie,135850.25,57057.1,42.0,1076,126.25,0.17,0.017,0.17,23094.54,37
2025-11,11,S04,Lille,P006,T-shirt homme,Textile,63219.54,12896.79,20.4,582,108.62,0.001,0.06,0.25,15804.89,13
2025-11,11,S04,Lille,P007,Jeans,Textile,106691.87,28059.96,26.3,986,108.21,0.046,0.009,0.26,27739.89,3
2025-11,11,S04,Lille,P008,Smartphone,Électronique,137381.29,20469.81,14.9,490,280.37,0.238,0.139,0.23,31597.7,2
2025-11,11,S04,Lille,P009,TV 4K,Électronique,87197.06,26682.3,30.6,1076,81.04,0.191,0.2,0.31,27031.09,36
2025-11,11,S04,Lille,P010,Casque audio,Électronique,50545.24,12990.13,25.7,828,61.04,0.077,0.143,0.25,12636.31,1
2025-11,11,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,43962.95,19695.4,44.8,105,418.69,0.177,0.164,0.28,12309.63,34
2025-11,11,S05,Toulouse,P002,Riz 1kg,Alimentaire,132466.0,21194.56,16.0,1080,122.65,0.138,0.062,0.17,22519.22,3
2025-11,11,S05,Toulouse,P003,Pâtes 500g,Alimentaire,142175.8,57439.02,40.4,1116,127.4,0.075,0.072,0.21,29856.92,41
2025-11,11,S05,Toulouse,P004,Shampoing,Droguerie,78290.92,7750.8,9.9,1036,75.57,0.171,0.07,0.19,14875.27,34
2025-11,11,S05,Toulouse,P005,Lessive,Droguerie,40093.42,11827.56,29.5,1382,29.01,0.248,0.074,0.01,400.93,47
2025-11,11,S05,Toulouse,P006,T-shirt homme,Textile,113297.64,34442.48,30.4,193,587.03,0.233,0.02,0.12,13595.72,46
2025-11,11,S05,Toulouse,P007,Jeans,Textile,107387.83,44565.95,41.5,121,887.5,0.223,0.043,0.34,36511.86,10
2025-11,11,S05,Toulouse,P008,Smartphone,Électronique,64223.6,13551.18,21.1,1201,53.48,0.221,0.174,0.36,23120.5,2
2025-11,11,S05,Toulouse,P009,TV 4K,Électronique,131603.33,58300.28,44.3,1400,94.0,0.112,0.001,0.37,48693.23,28
2025-11,11,S05,Toulouse,P010,Casque audio,Électronique,112620.64,29281.37,26.0,1157,97.34,0.14,0.01,0.04,4504.83,2
2025-11,11,S06,Nice,P001,Lait demi-écrémé,Alimentaire,56344.84,11607.04,20.6,49,1149.89,0.219,0.02,0.08,4507.59,26
2025-11,11,S06,Nice,P002,Riz 1kg,Alimentaire,140845.35,42816.99,30.4,448,314.39,0.097,0.031,0.23,32394.43,12
2025-11,11,S06,Nice,P003,Pâtes 500g,Alimentaire,80188.55,9943.38,12.4,300,267.3,0.09,0.052,0.25,20047.14,13
2025-11,11,S06,Nice,P004,Shampoing,Droguerie,22961.23,4178.94,18.2,1299,17.68,0.23,0.032,0.06,1377.67,44
2025-11,11,S06,Nice,P005,Lessive,Droguerie,116576.49,51293.66,44.0,508,229.48,0.106,0.066,0.22,25646.83,23
2025-11,11,S06,Nice,P006,T-shirt homme,Textile,25159.94,4805.55,19.1,1282,19.63,0.181,0.121,0.37,9309.18,48
2025-11,11,S06,Nice,P007,Jeans,Textile,40024.72,12127.49,30.3,250,160.1,0.051,0.186,0.21,8405.19,11
2025-11,11,S06,Nice,P008,Smartphone,Électronique,136532.07,29627.46,21.7,239,571.26,0.059,0.028,0.38,51882.19,22
2025-11,11,S06,Nice,P009,TV 4K,Électronique,19305.46,2239.43,11.6,1331,14.5,0.174,0.054,0.21,4054.15,28
2025-11,11,S06,Nice,P010,Casque audio,Électronique,81673.74,24910.49,30.5,819,99.72,0.011,0.089,0.2,16334.75,16
2025-11,11,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,9834.47,3038.85,30.9,579,16.99,0.169,0.022,0.09,885.1,49
2025-11,11,S07,Bordeaux,P002,Riz 1kg,Alimentaire,57572.96,18077.91,31.4,81,710.78,0.21,0.198,0.21,12090.32,15
2025-11,11,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,28193.88,11362.13,40.3,61,462.19,0.027,0.176,0.21,5920.71,11
2025-11,11,S07,Bordeaux,P004,Shampoing,Droguerie,115649.62,47185.04,40.8,1075,107.58,0.074,0.129,0.17,19660.44,5
2025-11,11,S07,Bordeaux,P005,Lessive,Droguerie,95698.93,18182.8,19.0,735,130.2,0.102,0.072,0.19,18182.8,33
2025-11,11,S07,Bordeaux,P006,T-shirt homme,Textile,41468.9,4644.52,11.2,965,42.97,0.087,0.159,0.11,4561.58,15
2025-11,11,S07,Bordeaux,P007,Jeans,Textile,52251.24,14996.11,28.7,684,76.39,0.114,0.129,0.2,10450.25,30
2025-11,11,S07,Bordeaux,P008,Smartphone,Électronique,115489.05,25754.06,22.3,651,177.4,0.2,0.166,0.35,40421.17,17
2025-11,11,S07,Bordeaux,P009,TV 4K,Électronique,75432.18,21724.47,28.8,199,379.06,0.112,0.04,0.23,17349.4,22
2025-11,11,S07,Bordeaux,P010,Casque audio,Électronique,145457.38,58910.24,40.5,1360,106.95,0.092,0.012,0.29,42182.64,20
2025-11,11,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,30817.71,11926.45,38.7,1404,21.95,0.209,0.054,0.2,6163.54,6
2025-11,11,S08,Nantes,P002,Riz 1kg,Alimentaire,32663.17,5683.39,17.4,1215,26.88,0.209,0.043,0.16,5226.11,9
2025-11,11,S08,Nantes,P003,Pâtes 500g,Alimentaire,126620.01,14054.82,11.1,376,336.76,0.165,0.105,0.36,45583.2,42
2025-11,11,S08,Nantes,P004,Shampoing,Droguerie,137799.83,43406.95,31.5,107,1287.85,0.221,0.198,0.18,24803.97,23
2025-11,11,S08,Nantes,P005,Lessive,Droguerie,7740.8,1881.01,24.3,1187,6.52,0.117,0.012,0.26,2012.61,19
2025-11,11,S08,Nantes,P006,T-shirt homme,Textile,102907.1,40236.68,39.1,660,155.92,0.066,0.025,0.36,37046.56,1
2025-11,11,S08,Nantes,P007,Jeans,Textile,15542.85,5984.0,38.5,1437,10.82,0.165,0.137,0.4,6217.14,38
2025-11,11,S08,Nantes,P008,Smartphone,Électronique,54183.86,16634.45,30.7,790,68.59,0.062,0.172,0.19,10294.93,48
2025-11,11,S08,Nantes,P009,TV 4K,Électronique,104355.53,31306.66,30.0,852,122.48,0.111,0.163,0.11,11479.11,50
2025-11,11,S08,Nantes,P010,Casque audio,Électronique,129571.37,35891.27,27.7,651,199.03,0.218,0.109,0.29,37575.7,12
2025-12,12,S01,Paris,P001,Lait demi-écrémé,Alimentaire,92257.4,33212.66,36.0,1497,61.63,0.095,0.172,0.38,35057.81,32
2025-12,12,S01,Paris,P002,Riz 1kg,Alimentaire,85429.35,28875.12,33.8,565,151.2,0.247,0.098,0.22,18794.46,49
2025-12,12,S01,Paris,P003,Pâtes 500g,Alimentaire,53906.71,19029.07,35.3,372,144.91,0.178,0.176,0.02,1078.13,46
2025-12,12,S01,Paris,P004,Shampoing,Droguerie,146492.88,27833.65,19.0,1178,124.36,0.183,0.146,0.27,39553.08,14
2025-12,12,S01,Paris,P005,Lessive,Droguerie,139957.31,40867.53,29.2,713,196.29,0.231,0.151,0.04,5598.29,38
2025-12,12,S01,Paris,P006,T-shirt homme,Textile,2888.93,756.9,26.2,1002,2.88,0.031,0.087,0.09,260.0,33
2025-12,12,S01,Paris,P007,Jeans,Textile,54435.01,24114.71,44.3,491,110.87,0.097,0.076,0.25,13608.75,11
2025-12,12,S01,Paris,P008,Smartphone,Électronique,40852.13,17525.56,42.9,1403,29.12,0.022,0.162,0.02,817.04,29
2025-12,12,S01,Paris,P009,TV 4K,Électronique,41845.66,13683.53,32.7,1465,28.56,0.116,0.041,0.17,7113.76,4
2025-12,12,S01,Paris,P010,Casque audio,Électronique,20107.71,8907.72,44.3,580,34.67,0.224,0.177,0.05,1005.39,37
2025-12,12,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,140659.94,12237.41,8.7,846,166.26,0.219,0.136,0.11,15472.59,30
2025-12,12,S02,Lyon,P002,Riz 1kg,Alimentaire,104094.04,26543.98,25.5,1179,88.29,0.22,0.095,0.31,32269.15,20
2025-12,12,S02,Lyon,P003,Pâtes 500g,Alimentaire,16194.86,4745.09,29.3,1457,11.12,0.235,0.129,0.4,6477.94,23
2025-12,12,S02,Lyon,P004,Shampoing,Droguerie,22454.83,5613.71,25.0,604,37.18,0.073,0.091,0.3,6736.45,21
2025-12,12,S02,Lyon,P005,Lessive,Droguerie,68274.32,21574.69,31.6,1334,51.18,0.056,0.17,0.18,12289.38,29
2025-12,12,S02,Lyon,P006,T-shirt homme,Textile,95548.9,31626.69,33.1,1125,84.93,0.09,0.091,0.26,24842.71,11
2025-12,12,S02,Lyon,P007,Jeans,Textile,85907.55,14260.65,16.6,1133,75.82,0.098,0.164,0.32,27490.42,36
2025-12,12,S02,Lyon,P008,Smartphone,Électronique,107122.72,39528.28,36.9,418,256.27,0.153,0.003,0.2,21424.54,37
2025-12,12,S02,Lyon,P009,TV 4K,Électronique,63883.62,24403.54,38.2,504,126.75,0.078,0.14,0.07,4471.85,21
2025-12,12,S02,Lyon,P010,Casque audio,Électronique,75917.5,31505.76,41.5,60,1265.29,0.227,0.185,0.36,27330.3,8
2025-12,12,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,20896.42,2758.33,13.2,553,37.79,0.158,0.053,0.32,6686.85,49
2025-12,12,S03,Marseille,P002,Riz 1kg,Alimentaire,117748.29,22960.92,19.5,1377,85.51,0.184,0.155,0.15,17662.24,39
2025-12,12,S03,Marseille,P003,Pâtes 500g,Alimentaire,98716.99,17670.34,17.9,90,1096.86,0.142,0.101,0.19,18756.23,5
2025-12,12,S03,Marseille,P004,Shampoing,Droguerie,33102.63,9831.48,29.7,754,43.9,0.029,0.059,0.1,3310.26,48
2025-12,12,S03,Marseille,P005,Lessive,Droguerie,20298.85,8951.79,44.1,556,36.51,0.146,0.053,0.19,3856.78,9
2025-12,12,S03,Marseille,P006,T-shirt homme,Textile,89170.89,10343.82,11.6,931,95.78,0.225,0.152,0.05,4458.54,46
2025-12,12,S03,Marseille,P007,Jeans,Textile,36372.24,8183.75,22.5,1089,33.4,0.228,0.039,0.24,8729.34,4
2025-12,12,S03,Marseille,P008,Smartphone,Électronique,65817.6,23036.16,35.0,294,223.87,0.177,0.145,0.29,19087.1,48
2025-12,12,S03,Marseille,P009,TV 4K,Électronique,137883.75,57911.17,42.0,810,170.23,0.069,0.194,0.15,20682.56,30
2025-12,12,S03,Marseille,P010,Casque audio,Électronique,30505.7,8175.53,26.8,1492,20.45,0.166,0.086,0.0,0.0,27
2025-12,12,S04,Lille,P001,Lait demi-écrémé,Alimentaire,10902.91,4720.96,43.3,705,15.47,0.041,0.092,0.17,1853.49,27
2025-12,12,S04,Lille,P002,Riz 1kg,Alimentaire,90411.23,12205.52,13.5,534,169.31,0.056,0.112,0.03,2712.34,19
2025-12,12,S04,Lille,P003,Pâtes 500g,Alimentaire,128303.62,44906.27,35.0,1048,122.43,0.245,0.167,0.29,37208.05,12
2025-12,12,S04,Lille,P004,Shampoing,Droguerie,122257.45,35821.43,29.3,70,1746.53,0.134,0.198,0.32,39122.38,42
2025-12,12,S04,Lille,P005,Lessive,Droguerie,132462.04,25565.17,19.3,600,220.77,0.161,0.103,0.22,29141.65,7
2025-12,12,S04,Lille,P006,T-shirt homme,Textile,55918.25,17055.07,30.5,240,232.99,0.149,0.158,0.08,4473.46,8
2025-12,12,S04,Lille,P007,Jeans,Textile,25851.21,2688.53,10.4,429,60.26,0.071,0.072,0.37,9564.95,10
2025-12,12,S04,Lille,P008,Smartphone,Électronique,87934.33,7826.16,8.9,250,351.74,0.038,0.043,0.12,10552.12,14
2025-12,12,S04,Lille,P009,TV 4K,Électronique,126388.03,41455.27,32.8,1063,118.9,0.086,0.181,0.24,30333.13,49
2025-12,12,S04,Lille,P010,Casque audio,Électronique,100606.23,14789.12,14.7,481,209.16,0.12,0.157,0.3,30181.87,3
2025-12,12,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,126555.72,50116.07,39.6,145,872.8,0.102,0.084,0.11,13921.13,27
2025-12,12,S05,Toulouse,P002,Riz 1kg,Alimentaire,123854.8,40005.1,32.3,386,320.87,0.239,0.049,0.28,34679.34,11
2025-12,12,S05,Toulouse,P003,Pâtes 500g,Alimentaire,35207.1,8203.25,23.3,831,42.37,0.134,0.11,0.08,2816.57,5
2025-12,12,S05,Toulouse,P004,Shampoing,Droguerie,54249.41,17197.06,31.7,874,62.07,0.025,0.089,0.18,9764.89,27
2025-12,12,S05,Toulouse,P005,Lessive,Droguerie,145221.68,20621.48,14.2,423,343.31,0.173,0.185,0.13,18878.82,44
2025-12,12,S05,Toulouse,P006,T-shirt homme,Textile,57507.0,16619.52,28.9,1037,55.46,0.068,0.077,0.22,12651.54,23
2025-12,12,S05,Toulouse,P007,Jeans,Textile,120265.38,11786.01,9.8,1004,119.79,0.064,0.171,0.25,30066.35,9
2025-12,12,S05,Toulouse,P008,Smartphone,Électronique,61900.6,13308.63,21.5,1026,60.33,0.132,0.19,0.16,9904.1,40
2025-12,12,S05,Toulouse,P009,TV 4K,Électronique,57011.72,16305.35,28.6,1385,41.16,0.142,0.112,0.3,17103.52,50
2025-12,12,S05,Toulouse,P010,Casque audio,Électronique,12436.92,3594.27,28.9,36,345.47,0.235,0.109,0.2,2487.38,6
2025-12,12,S06,Nice,P001,Lait demi-écrémé,Alimentaire,73712.86,16732.82,22.7,745,98.94,0.136,0.177,0.16,11794.06,20
2025-12,12,S06,Nice,P002,Riz 1kg,Alimentaire,77226.92,16989.92,22.0,899,85.9,0.005,0.034,0.09,6950.42,30
2025-12,12,S06,Nice,P003,Pâtes 500g,Alimentaire,131072.98,55181.72,42.1,196,668.74,0.069,0.023,0.26,34078.97,25
2025-12,12,S06,Nice,P004,Shampoing,Droguerie,37105.8,12244.91,33.0,823,45.09,0.111,0.036,0.0,0.0,33
2025-12,12,S06,Nice,P005,Lessive,Droguerie,35316.56,13173.08,37.3,284,124.35,0.241,0.112,0.31,10948.13,29
2025-12,12,S06,Nice,P006,T-shirt homme,Textile,3395.57,1368.41,40.3,778,4.36,0.12,0.014,0.0,0.0,26
2025-12,12,S06,Nice,P007,Jeans,Textile,130298.94,27753.67,21.3,1187,109.77,0.229,0.057,0.13,16938.86,30
2025-12,12,S06,Nice,P008,Smartphone,Électronique,142315.06,63472.52,44.6,1454,97.88,0.079,0.036,0.17,24193.56,25
2025-12,12,S06,Nice,P009,TV 4K,Électronique,38930.2,4087.67,10.5,967,40.26,0.218,0.188,0.01,389.3,48
2025-12,12,S06,Nice,P010,Casque audio,Électronique,89556.36,9492.97,10.6,1273,70.35,0.013,0.195,0.22,19702.4,17
2025-12,12,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,52664.74,5740.46,10.9,458,114.99,0.066,0.134,0.37,19485.95,35
2025-12,12,S07,Bordeaux,P002,Riz 1kg,Alimentaire,106025.86,38169.31,36.0,120,883.55,0.173,0.051,0.31,32868.02,37
2025-12,12,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,50200.97,18524.16,36.9,1183,42.44,0.168,0.172,0.12,6024.12,16
2025-12,12,S07,Bordeaux,P004,Shampoing,Droguerie,106959.52,17327.44,16.2,1040,102.85,0.163,0.162,0.33,35296.64,33
2025-12,12,S07,Bordeaux,P005,Lessive,Droguerie,39542.04,4468.25,11.3,872,45.35,0.022,0.188,0.35,13839.71,6
2025-12,12,S07,Bordeaux,P006,T-shirt homme,Textile,113416.29,29601.65,26.1,414,273.95,0.247,0.114,0.38,43098.19,5
2025-12,12,S07,Bordeaux,P007,Jeans,Textile,99363.82,22953.04,23.1,1217,81.65,0.069,0.139,0.36,35770.98,46
2025-12,12,S07,Bordeaux,P008,Smartphone,Électronique,28575.77,3400.52,11.9,568,50.31,0.152,0.098,0.02,571.52,38
2025-12,12,S07,Bordeaux,P009,TV 4K,Électronique,145030.39,57141.97,39.4,1447,100.23,0.222,0.029,0.05,7251.52,44
2025-12,12,S07,Bordeaux,P010,Casque audio,Électronique,95659.79,35394.12,37.0,224,427.05,0.071,0.144,0.34,32524.33,21
2025-12,12,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,43738.09,11940.5,27.3,852,51.34,0.106,0.106,0.27,11809.28,22
2025-12,12,S08,Nantes,P002,Riz 1kg,Alimentaire,22941.36,6400.64,27.9,917,25.02,0.045,0.09,0.23,5276.51,17
2025-12,12,S08,Nantes,P003,Pâtes 500g,Alimentaire,21019.62,2249.1,10.7,222,94.68,0.007,0.134,0.32,6726.28,50
2025-12,12,S08,Nantes,P004,Shampoing,Droguerie,79978.73,23113.85,28.9,737,108.52,0.068,0.141,0.18,14396.17,35
2025-12,12,S08,Nantes,P005,Lessive,Droguerie,60099.25,6190.22,10.3,1113,54.0,0.216,0.131,0.04,2403.97,40
2025-12,12,S08,Nantes,P006,T-shirt homme,Textile,61925.63,22293.23,36.0,868,71.34,0.009,0.001,0.05,3096.28,35
2025-12,12,S08,Nantes,P007,Jeans,Textile,63953.61,20976.78,32.8,590,108.4,0.107,0.187,0.0,0.0,49
2025-12,12,S08,Nantes,P008,Smartphone,Électronique,128958.34,39074.38,30.3,1047,123.17,0.15,0.117,0.14,18054.17,48
2025-12,12,S08,Nantes,P009,TV 4K,Électronique,68180.35,26317.62,38.6,1177,57.93,0.108,0.198,0.15,10227.05,24
2025-12,12,S08,Nantes,P010,Casque audio,Électronique,77047.22,24038.73,31.2,465,165.69,0.105,0.009,0.39,30048.42,28
