date_snapshot,entrepot_id,entrepot_nom,store_id,store_city,product_id,product_name,categorie,capacite_totale,stock_actuel,seuil_min,seuil_max,taux_occupation_pct,rupture_stock,surstock,rotation_stock_j
2025-01-20,E05,Toulouse-Ouest,S05,Toulouse,P007,Jeans,Textile,25000,68,81,1001,0.27,Oui,Non,25.8
2025-01-20,E05,Toulouse-Ouest,S05,Toulouse,P008,Smartphone,Électronique,25000,113,34,1588,0.45,Non,Non,8.9
2025-01-20,E05,Toulouse-Ouest,S05,Toulouse,P009,TV 4K,Électronique,25000,214,82,1064,0.86,Non,Non,25.0
2025-01-20,E05,Toulouse-Ouest,S05,Toulouse,P010,Casque audio,Électronique,25000,1370,20,1494,5.48,Non,Oui,10.1
2025-01-20,E06,Nice-Est,S06,Nice,P001,Lait demi-écrémé,Alimentaire,20000,249,91,1124,1.24,Non,Non,19.9
2025-01-20,E06,Nice-Est,S06,Nice,P002,Riz 1kg,Alimentaire,20000,13,61,804,0.07,Oui,Non,26.8
2025-01-20,E06,Nice-Est,S06,Nice,P003,Pâtes 500g,Alimentaire,20000,793,29,950,3.96,Non,Non,12.2
2025-01-20,E06,Nice-Est,S06,Nice,P004,Shampoing,Droguerie,20000,117,71,1853,0.58,Non,Non,15.8
2025-01-20,E06,Nice-Est,S06,Nice,P005,Lessive,Droguerie,20000,817,56,1859,4.08,Non,Non,7.6
2025-01-20,E06,Nice-Est,S06,Nice,P006,T-shirt homme,Textile,20000,748,80,1845,3.74,Non,Non,12.2
2025-01-20,E06,Nice-Est,S06,Nice,P007,Jeans,Textile,20000,566,60,1996,2.83,Non,Non,23.9
2025-01-20,E06,Nice-Est,S06,Nice,P008,Smartphone,Électronique,20000,652,25,1240,3.26,Non,Non,8.3
2025-01-20,E06,Nice-Est,S06,Nice,P009,TV 4K,Électronique,20000,641,29,856,3.21,Non,Non,20.1
2025-01-20,E06,Nice-Est,S06,Nice,P010,Casque audio,Électronique,20000,438,67,677,2.19,Non,Non,29.3
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,22000,79,54,647,0.36,Non,Non,17.4
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P002,Riz 1kg,Alimentaire,22000,877,63,1175,3.99,Non,Non,8.9
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,22000,187,92,1873,0.85,Non,Non,17.7
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P004,Shampoing,Droguerie,22000,433,68,1713,1.97,Non,Non,18.1
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P005,Lessive,Droguerie,22000,1017,77,1620,4.62,Non,Non,11.4
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,488,43,623,2.22,Non,Non,24.3
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,259,37,537,1.18,Non,Non,5.9
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,30,40,1865,0.14,Oui,Non,3.1
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,139,83,696,0.63,Non,Non,22.1
2025-01-20,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,314,31,806,1.43,Non,Non,3.1
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,498,45,1670,2.08,Non,Non,22.8
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,826,75,1770,3.44,Non,Non,14.4
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,929,92,1825,3.87,Non,Non,12.8
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,971,92,1571,4.05,Non,Non,7.3
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,1004,41,1373,4.18,Non,Non,26.9
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,616,49,663,2.57,Non,Oui,29.6
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,448,43,770,1.87,Non,Non,19.9
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,694,23,1442,2.89,Non,Non,21.2
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,1273,87,1595,5.3,Non,Non,14.8
2025-01-20,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,721,89,1360,3.0,Non,Non,7.9
2025-01-27,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,1402,46,1792,2.8,Non,Non,17.6
2025-01-27,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,118,59,915,0.24,Non,Non,18.5
2025-01-27,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,673,100,1282,1.35,Non,Non,10.0
2025-01-27,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,1376,23,1549,2.75,Non,Non,22.0
2025-01-27,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,685,94,1804,1.37,Non,Non,6.3
2025-01-27,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,46,35,796,0.09,Non,Non,5.6
2025-01-27,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,360,95,641,0.72,Non,Non,25.4
2025-01-27,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,774,64,1495,1.55,Non,Non,8.9
2025-01-27,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,1310,56,1653,2.62,Non,Non,14.2
2025-01-27,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,14,56,1482,0.03,Oui,Non,21.6
2025-01-27,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,430,20,787,1.23,Non,Non,29.1
2025-01-27,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,627,79,1310,1.79,Non,Non,10.0
2025-01-27,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,821,75,1516,2.35,Non,Non,9.6
2025-01-27,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,921,77,1714,2.63,Non,Non,27.8
2025-01-27,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,412,31,1359,1.18,Non,Non,12.2
2025-01-27,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,69,64,1373,0.2,Non,Non,8.5
2025-01-27,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,23,62,567,0.07,Oui,Non,12.8
2025-01-27,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,451,65,1144,1.29,Non,Non,14.6
2025-01-27,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,1513,24,1705,4.32,Non,Non,12.2
2025-01-27,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,873,54,1657,2.49,Non,Non,18.9
2025-01-27,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,161,79,1403,0.54,Non,Non,4.2
2025-01-27,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,733,92,1831,2.44,Non,Non,5.0
2025-01-27,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,328,68,956,1.09,Non,Non,7.0
2025-01-27,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,954,67,1715,3.18,Non,Non,21.9
2025-01-27,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,716,42,1253,2.39,Non,Non,4.2
2025-01-27,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,473,87,829,1.58,Non,Non,13.0
2025-01-27,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,613,46,1373,2.04,Non,Non,7.8
2025-01-27,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,593,30,1143,1.98,Non,Non,27.6
2025-01-27,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,1167,99,1646,3.89,Non,Non,23.1
2025-01-27,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,714,98,1305,2.38,Non,Non,27.8
2025-01-27,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,890,72,1846,3.18,Non,Non,8.2
2025-01-27,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,598,62,1036,2.14,Non,Non,22.6
2025-01-27,E04,Lille-Nord,S04,Lille,P003,Pâtes 500g,Alimentaire,28000,527,59,1952,1.88,Non,Non,23.8
2025-01-27,E04,Lille-Nord,S04,Lille,P004,Shampoing,Droguerie,28000,248,59,1753,0.89,Non,Non,12.5
2025-01-27,E04,Lille-Nord,S04,Lille,P005,Lessive,Droguerie,28000,500,97,1706,1.79,Non,Non,22.8
2025-01-27,E04,Lille-Nord,S04,Lille,P006,T-shirt homme,Textile,28000,1934,51,1945,6.91,Non,Oui,25.9
2025-01-27,E04,Lille-Nord,S04,Lille,P007,Jeans,Textile,28000,923,55,1684,3.3,Non,Non,9.3
2025-01-27,E04,Lille-Nord,S04,Lille,P008,Smartphone,Électronique,28000,839,93,1052,3.0,Non,Non,8.7
2025-01-27,E04,Lille-Nord,S04,Lille,P009,TV 4K,Électronique,28000,1713,87,1884,6.12,Non,Oui,20.1
2025-01-27,E04,Lille-Nord,S04,Lille,P010,Casque audio,Électronique,28000,149,91,850,0.53,Non,Non,7.5
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,25000,1025,95,1172,4.1,Non,Non,13.2
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P002,Riz 1kg,Alimentaire,25000,976,97,1980,3.9,Non,Non,22.0
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P003,Pâtes 500g,Alimentaire,25000,1370,47,1678,5.48,Non,Non,24.7
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P004,Shampoing,Droguerie,25000,552,86,1693,2.21,Non,Non,3.9
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P005,Lessive,Droguerie,25000,8,40,712,0.03,Oui,Non,29.9
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P006,T-shirt homme,Textile,25000,264,93,1412,1.06,Non,Non,2.8
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P007,Jeans,Textile,25000,490,42,735,1.96,Non,Non,23.1
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P008,Smartphone,Électronique,25000,617,81,1169,2.47,Non,Non,27.1
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P009,TV 4K,Électronique,25000,394,86,1212,1.58,Non,Non,9.3
2025-01-27,E05,Toulouse-Ouest,S05,Toulouse,P010,Casque audio,Électronique,25000,689,72,1258,2.76,Non,Non,14.7
2025-01-27,E06,Nice-Est,S06,Nice,P001,Lait demi-écrémé,Alimentaire,20000,128,94,770,0.64,Non,Non,2.1
2025-01-27,E06,Nice-Est,S06,Nice,P002,Riz 1kg,Alimentaire,20000,309,21,587,1.54,Non,Non,9.1
2025-01-27,E06,Nice-Est,S06,Nice,P003,Pâtes 500g,Alimentaire,20000,781,75,1123,3.91,Non,Non,27.9
2025-01-27,E06,Nice-Est,S06,Nice,P004,Shampoing,Droguerie,20000,1251,38,1981,6.25,Non,Non,7.5
2025-01-27,E06,Nice-Est,S06,Nice,P005,Lessive,Droguerie,20000,144,26,556,0.72,Non,Non,27.0
2025-01-27,E06,Nice-Est,S06,Nice,P006,T-shirt homme,Textile,20000,139,65,718,0.69,Non,Non,23.6
2025-01-27,E06,Nice-Est,S06,Nice,P007,Jeans,Textile,20000,682,46,1445,3.41,Non,Non,25.9
2025-01-27,E06,Nice-Est,S06,Nice,P008,Smartphone,Électronique,20000,1447,65,1582,7.23,Non,Oui,18.3
2025-01-27,E06,Nice-Est,S06,Nice,P009,TV 4K,Électronique,20000,690,44,1177,3.45,Non,Non,19.2
2025-01-27,E06,Nice-Est,S06,Nice,P010,Casque audio,Électronique,20000,284,80,504,1.42,Non,Non,28.3
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,22000,1248,30,1674,5.67,Non,Non,7.3
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P002,Riz 1kg,Alimentaire,22000,738,28,1034,3.35,Non,Non,17.0
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,22000,670,44,1031,3.05,Non,Non,12.5
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P004,Shampoing,Droguerie,22000,74,48,673,0.34,Non,Non,7.5
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P005,Lessive,Droguerie,22000,759,89,1627,3.45,Non,Non,2.4
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,375,46,1107,1.7,Non,Non,6.5
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,686,72,822,3.12,Non,Non,22.5
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,199,24,1009,0.9,Non,Non,10.0
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,271,57,875,1.23,Non,Non,12.8
2025-01-27,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,308,33,538,1.4,Non,Non,7.7
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,1186,77,1962,4.94,Non,Non,13.1
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,57,70,1606,0.24,Oui,Non,1.9
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,1449,60,1955,6.04,Non,Non,27.0
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,781,92,1074,3.25,Non,Non,22.8
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,669,26,813,2.79,Non,Non,3.6
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,585,82,1397,2.44,Non,Non,2.9
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,38,53,885,0.16,Oui,Non,9.8
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,158,60,619,0.66,Non,Non,7.6
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,167,66,596,0.7,Non,Non,5.7
2025-01-27,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,574,91,1748,2.39,Non,Non,13.2
2025-02-03,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,459,63,871,0.92,Non,Non,22.8
2025-02-03,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,205,40,907,0.41,Non,Non,4.9
2025-02-03,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,1624,39,1777,3.25,Non,Oui,7.8
2025-02-03,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,137,37,533,0.27,Non,Non,10.6
2025-02-03,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,220,93,720,0.44,Non,Non,6.9
2025-02-03,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,22,21,970,0.04,Non,Non,7.4
2025-02-03,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,959,52,1336,1.92,Non,Non,13.8
2025-02-03,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,1845,35,1872,3.69,Non,Oui,13.4
2025-02-03,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,21,78,1247,0.04,Oui,Non,13.7
2025-02-03,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,489,74,790,0.98,Non,Non,18.7
2025-02-03,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,510,64,1145,1.46,Non,Non,27.1
2025-02-03,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,284,27,855,0.81,Non,Non,19.6
2025-02-03,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,80,46,614,0.23,Non,Non,28.3
2025-02-03,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,752,42,972,2.15,Non,Non,17.9
2025-02-03,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,349,53,1498,1.0,Non,Non,7.8
2025-02-03,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,269,47,1054,0.77,Non,Non,2.4
2025-02-03,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,938,89,1106,2.68,Non,Non,3.0
2025-02-03,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,93,94,533,0.27,Oui,Non,14.2
2025-02-03,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,677,40,834,1.93,Non,Non,24.1
2025-02-03,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,382,57,606,1.09,Non,Non,2.7
2025-02-03,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,947,72,1030,3.16,Non,Oui,22.2
2025-02-03,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,1315,33,1475,4.38,Non,Non,19.4
2025-02-03,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,533,83,1157,1.78,Non,Non,13.0
2025-02-03,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,374,99,1730,1.25,Non,Non,27.8
2025-02-03,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,736,26,1291,2.45,Non,Non,19.6
2025-02-03,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,902,49,1599,3.01,Non,Non,5.5
2025-02-03,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,303,80,1788,1.01,Non,Non,10.8
2025-02-03,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,159,28,868,0.53,Non,Non,10.2
2025-02-03,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,1601,25,1697,5.34,Non,Oui,21.0
2025-02-03,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,1093,69,1307,3.64,Non,Non,9.2
2025-02-03,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,1484,52,1538,5.3,Non,Oui,22.4
2025-02-03,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,510,51,1494,1.82,Non,Non,19.2
2025-02-03,E04,Lille-Nord,S04,Lille,P003,Pâtes 500g,Alimentaire,28000,1575,77,1674,5.62,Non,Oui,28.3
2025-02-03,E04,Lille-Nord,S04,Lille,P004,Shampoing,Droguerie,28000,133,43,704,0.47,Non,Non,3.5
2025-02-03,E04,Lille-Nord,S04,Lille,P005,Lessive,Droguerie,28000,543,26,744,1.94,Non,Non,14.3
2025-02-03,E04,Lille-Nord,S04,Lille,P006,T-shirt homme,Textile,28000,241,85,585,0.86,Non,Non,21.2
2025-02-03,E04,Lille-Nord,S04,Lille,P007,Jeans,Textile,28000,1257,90,1351,4.49,Non,Oui,2.4
2025-02-03,E04,Lille-Nord,S04,Lille,P008,Smartphone,Électronique,28000,101,29,1430,0.36,Non,Non,26.0
2025-02-03,E04,Lille-Nord,S04,Lille,P009,TV 4K,Électronique,28000,73,82,1096,0.26,Oui,Non,24.1
2025-02-03,E04,Lille-Nord,S04,Lille,P010,Casque audio,Électronique,28000,309,48,1725,1.1,Non,Non,11.2
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,25000,1264,95,1768,5.06,Non,Non,8.3
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P002,Riz 1kg,Alimentaire,25000,612,65,864,2.45,Non,Non,10.2
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P003,Pâtes 500g,Alimentaire,25000,208,34,1511,0.83,Non,Non,6.0
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P004,Shampoing,Droguerie,25000,794,38,1508,3.18,Non,Non,22.7
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P005,Lessive,Droguerie,25000,570,51,951,2.28,Non,Non,14.2
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P006,T-shirt homme,Textile,25000,369,40,543,1.48,Non,Non,25.9
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P007,Jeans,Textile,25000,115,39,795,0.46,Non,Non,11.9
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P008,Smartphone,Électronique,25000,656,68,1890,2.62,Non,Non,20.9
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P009,TV 4K,Électronique,25000,1323,53,1710,5.29,Non,Non,12.1
2025-02-03,E05,Toulouse-Ouest,S05,Toulouse,P010,Casque audio,Électronique,25000,757,44,899,3.03,Non,Non,22.3
2025-02-03,E06,Nice-Est,S06,Nice,P001,Lait demi-écrémé,Alimentaire,20000,207,89,900,1.03,Non,Non,29.3
2025-02-03,E06,Nice-Est,S06,Nice,P002,Riz 1kg,Alimentaire,20000,906,57,1118,4.53,Non,Non,26.4
2025-02-03,E06,Nice-Est,S06,Nice,P003,Pâtes 500g,Alimentaire,20000,1028,22,1124,5.14,Non,Oui,25.4
2025-02-03,E06,Nice-Est,S06,Nice,P004,Shampoing,Droguerie,20000,1227,83,1541,6.13,Non,Non,17.8
2025-02-03,E06,Nice-Est,S06,Nice,P005,Lessive,Droguerie,20000,277,62,524,1.39,Non,Non,14.5
2025-02-03,E06,Nice-Est,S06,Nice,P006,T-shirt homme,Textile,20000,383,41,521,1.92,Non,Non,18.8
2025-02-03,E06,Nice-Est,S06,Nice,P007,Jeans,Textile,20000,1401,68,1539,7.0,Non,Oui,11.1
2025-02-03,E06,Nice-Est,S06,Nice,P008,Smartphone,Électronique,20000,388,98,1141,1.94,Non,Non,23.9
2025-02-03,E06,Nice-Est,S06,Nice,P009,TV 4K,Électronique,20000,527,77,1517,2.63,Non,Non,19.1
2025-02-03,E06,Nice-Est,S06,Nice,P010,Casque audio,Électronique,20000,874,43,1313,4.37,Non,Non,19.4
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,22000,612,46,827,2.78,Non,Non,22.5
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P002,Riz 1kg,Alimentaire,22000,274,73,977,1.25,Non,Non,6.4
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,22000,653,83,1471,2.97,Non,Non,24.0
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P004,Shampoing,Droguerie,22000,1161,40,1234,5.28,Non,Oui,5.5
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P005,Lessive,Droguerie,22000,408,73,664,1.85,Non,Non,11.1
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,619,30,790,2.81,Non,Non,4.9
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,1485,67,1672,6.75,Non,Non,27.9
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,585,39,1713,2.66,Non,Non,4.4
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,447,61,1340,2.03,Non,Non,2.2
2025-02-03,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,646,95,1150,2.94,Non,Non,23.0
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,476,94,1323,1.98,Non,Non,13.6
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,1474,79,1868,6.14,Non,Non,24.6
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,846,72,852,3.52,Non,Oui,19.1
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,1564,57,1860,6.52,Non,Non,28.7
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,772,25,1383,3.22,Non,Non,3.2
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,1053,53,1776,4.39,Non,Non,1.8
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,198,90,1195,0.83,Non,Non,6.6
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,670,33,956,2.79,Non,Non,16.6
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,279,25,589,1.16,Non,Non,17.6
2025-02-03,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,1752,48,1942,7.3,Non,Oui,5.6
2025-02-10,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,155,30,862,0.31,Non,Non,3.7
2025-02-10,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,381,42,656,0.76,Non,Non,22.7
2025-02-10,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,1809,85,1857,3.62,Non,Oui,4.3
2025-02-10,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,314,67,1602,0.63,Non,Non,26.2
2025-02-10,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,1097,89,1354,2.19,Non,Non,15.5
2025-02-10,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,17,71,1110,0.03,Oui,Non,4.0
2025-02-10,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,543,94,724,1.09,Non,Non,10.5
2025-02-10,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,119,91,1600,0.24,Non,Non,12.3
2025-02-10,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,689,59,773,1.38,Non,Non,1.0
2025-02-10,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,583,69,863,1.17,Non,Non,27.9
2025-02-10,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,1307,83,1405,3.73,Non,Oui,16.2
2025-02-10,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,1066,51,1142,3.05,Non,Oui,10.5
2025-02-10,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,822,69,1806,2.35,Non,Non,9.2
